AM,AC,SEP,RC,CL,TeachingScore,PerformanceGrade,PG_L,PG_R
59.9957823483231,54.5071616963807,85.5407474236874,90,50,64.0364368343482,83.7099037836749,81.0761948505728,86.3436127167769
82.6660865156381,37.2125833425235,77.8937775005146,85,95,82.5906495303368,77.7687157711013,72.5374315422026,83
45.2164641632386,71.6653878898302,86.5462632761381,80,45,59.4076163691526,82.6912850071306,72.4866711198216,92.8958988944395
95.305238873169,100,71.3420062527498,50,70,76.6960961924804,75,67,83
57.7288970965165,47.5608293954388,82.2573567400409,80,60,64.4198841292362,78.5456921846293,71.1199565667888,85.9714278024698
68.9759619626219,65.2087902863898,67.8422549332129,65,55,64.744839972579,79.1797336699647,73.2518176736189,85.1076496663106
55.1356726971527,82.2580842382006,83.7769469199393,80,85,71.0833623066728,89.469450146103,83.9389002922061,95
89.4657085839656,77.9225701250115,68.8378755400718,100,30,63.669673640446,89,83,95
78.465777514017,68.4703908559605,89.4910497258114,100,55,70.9062946874171,89,83,95
57.3243904989865,72.2872052879772,74.6297460350769,100,50,61.8396230680162,89,83,95
85.6067823241463,65.5816112589277,83.1030682934634,100,55,71.0028456866751,89,83,95
56.2382793101288,58.6623352175286,71.1936062790575,85,60,63.2541398356566,81.127950647034,74.7687111332487,87.4871901608194
90.2852658703478,67.3196079075052,73.9588896370067,100,50,67.7632602933758,89,83,95
61.8958687917196,70.6594319009108,85.7033593862691,35,80,73.9577744173418,64.487902651284,52.191324613497,76.7844806890709
58.6549832351654,89.9968560178633,71.1898557229431,85,20,49.6818489831786,85.6823214664226,81.8021778035522,89.5624651292929
56.5449177681758,78.1440382116951,78.1599969372278,70,55,63.2317130081364,82.6321022370288,73.2396437769915,92.0245606970661
73.0959916222236,79.9134678778661,79.0393235519796,90,55,67.7345143246146,90.5771557432549,86.1543114865099,95
78.2980111045726,52.5056177480928,84.6425986276314,100,65,74.7669796898555,89,83,95
59.586098843891,62.4803135290041,82.0273353864916,50,20,55.6483620962884,67.2768522972648,56.8373508545188,77.7163537400108
91.0779997842995,22.0389846730147,86.8217990934606,100,60,77.8458686920997,83,83,83
72.771905534561,44.6609386326072,72.3622525377702,60,50,65.9835053787485,68.5548373099477,60.5563312911717,76.5533433287237
76.1684453403146,86.9819224108577,85.5643100253385,50,40,64.6086278728477,72.3121403858718,66.0597904715277,78.5644903002159
72.3195708034472,87.7133857938877,74.9725464568646,100,55,67.0214072182852,89,83,95
70.4291191022623,49.1756997132258,75.3718836521709,70,70,71.6282730594491,74.7885286434132,67.1206666459879,82.4563906408385
78.6925131631784,55.4383645262147,86.883360163266,70,85,82.0003561906828,81.5657619262671,71.8382345540811,91.293289298453
67.0189384415959,86.968674591412,93.8428437296556,55,55,67.1040021410191,75.3116232441546,69.1551306724419,81.4681158158672
63.0469205891919,50.66166627377,83.6992738782933,90,60,65.9689661271702,83.6670195029641,80.9934022873526,86.3406367185755
82.4647361425763,69.4430057126503,78.9661396797105,45,65,74.4504758602636,69.2956778001179,59.2341017783468,79.357253821889
100,85.5125633124727,75.0443397850643,100,40,65.313366011427,89,83,95
70.6665522563252,73.1029672747339,82.5873651029662,100,10,61.6055168490924,89,83,95
57.849983887456,41.3577840956424,82.6976436165126,90,35,58.2084528791106,78.8603527036078,74.7207054072155,83
81.838977725362,57.3216807823626,76.6358856695637,70,50,67.4091724309693,77.8705454161611,69.7927246411258,85.9483661911964
69.0974250862641,83.2056306730055,76.5217342858737,100,50,65.6071555520659,89,83,95
30.1790635394183,68.4338435294389,82.1908513420214,100,55,55.5077497562533,89,83,95
51.5622368358515,19.2656368651905,83.8609544737215,95,20,50.659358364814,75,67,83
90.3312446651806,88.8524758646157,77.034379304999,55,75,80.3814248236238,77.4060970197135,71.8121940394269,83
81.5843869296685,22.9988918006223,80.437983251861,100,30,63.6172467283205,75,67,83
51.8522454178726,68.3000820935936,70.730729187343,50,40,53.9907459940045,69.1771932433967,59.4299385430026,78.9244479437907
65.7955409016726,40.8924286704289,90.3384428329606,60,35,63.3909208500497,66.1816429668543,56.8689966054376,75.494289328271
66.9713161223821,100,73.3948383407696,100,45,63.009980076482,89,83,95
82.9874695972659,55.1215831338892,72.7216201835034,100,40,64.1187123989601,89,83,95
50.3627405741695,50.8461353171128,87.9102370619424,55,30,54.5477708330535,64.4196863212474,52.8979152509944,75.9414573915003
60.0410423241708,32.9111652819571,72.8417086128516,50,55,63.2798418298149,58.4452627520517,50.505012898666,66.3855126054373
89.9334890633768,53.4287037571891,84.7835607094876,30,40,65.3110728504102,57.2785161207461,50,64.5570322414923
51.2842297667607,88.2337498093789,79.1413998424517,30,45,59.5953219419687,60.9880207781871,53.9465457173476,68.0294958390267
82.5087214095596,81.3693488661548,67.6800730416,55,85,77.6135339519231,75.6684505391102,68.4252896990844,82.911611379136
59.5855655570314,61.3014300031665,77.1629906252181,100,35,57.3537732215485,89,83,95
48.8308472852694,83.68481822834,80.9882164890303,100,55,62.1640675893814,89,83,95
48.4238821964488,80.9891301529033,72.162615361128,100,35,51.4715736671149,89,83,95
86.4987229250956,68.2148512390924,85.4236239968782,30,45,66.8344529555486,57.8520656335953,50,65.7041312671907
98.2382349558437,57.0243156770089,81.9727374031534,65,65,77.3625930464817,78.9894556073732,69.5151485284141,88.4637626863322
100,64.2477024139342,84.9720748899021,100,35,65,89,83,95
66.4838840094916,59.4390002539766,79.1080021807017,40,20,58.6400427910868,60.9472760184706,51.9061760576411,69.9883759793001
79.4035165804565,80.8576584541097,79.4689919413318,100,40,64.3469189546785,89,83,95
62.7771877561736,42.7341691430022,83.7170811741634,100,25,58.9603927141341,75,67,83
67.354798781625,73.4523988452076,79.5082045953959,60,75,73.2381698769307,78.1011248092452,69.1495939729372,87.0526556455531
83.6256087382072,63.8159549592014,91.8017778292667,100,40,65.3852414851584,89,83,95
48.9353709406368,76.2225877758008,84.4714635875943,85,30,53.0353596076712,84.0178300049989,75.5132310340558,92.522428975942
50.1537338070315,51.5686941688286,78.565536377989,100,65,64.6809700518094,89,83,95
54.7487332111154,68.3612248758298,82.9425970544558,80,75,68.523626559007,84.968944300332,77.0957815878076,92.8421070128563
63.2886007386595,69.7209276964769,77.5219302541787,80,30,57.8697594570078,81.807324462649,71.6392390968928,91.9754098284052
51.9580490212178,66.4585225284142,80.3338827178725,100,65,65.2005893194555,89,83,95
79.4824692902795,71.2715508243983,70.3486837898353,100,65,70.2606270564742,89,83,95
70.455166974152,77.120953531723,85.8830388132691,100,35,63.6166905950986,89,83,95
100,86.0376715175697,80.1950895191383,50,45,67.4346767716334,72.8413260351179,66.0539350856405,79.6287169845954
91.7746989523381,60.9716932931543,87.4890151316987,85,10,65,82.8587379355593,77.1734240848225,88.5440517862961
69.0555267750083,81.0183125860421,77.3922727333203,100,55,66.4838148630939,89,83,95
58.8670791605266,64.8755231903917,75.1157295442968,20,65,65.4372574609035,54.0812962950655,50,58.162592590131
70.3066929005404,49.9118913012668,83.9506485792382,100,45,65.194475484882,81,67,95
76.3799505826014,31.2527270629108,68.9917397238986,30,50,65.5610871512191,49.0754584167533,34.8687840000572,63.2821328334495
59.3625603042207,51.6301020002891,79.1267429074771,85,30,56.5747491709358,77.2028505578576,71.4057011157152,83
79.7419365186712,100,80.6120961497253,45,20,62.8286472306162,66.5,50,83
69.3109255861657,73.4672905762423,83.088639470403,100,40,63.4901183347587,89,83,95
77.0304073821503,90.8057957337617,82.7095449194702,100,35,63.7636356095972,89,83,95
70.493150299113,66.0888063358334,83.0732317880712,55,55,67.3872270190682,74.7029005031859,68.1464523613668,81.259348645005
68.5697936039089,61.8409977851073,71.6813534440026,95,65,68.0507762316209,89,83,95
100,53.3728121542885,85.370537997463,10,55,72.8035192459445,55.4320173774098,50.1249565109999,60.7390782438198
91.6346384096722,51.2682543897313,74.5864880436586,100,40,65.2707923262638,89,83,95
66.3202951756484,62.1666490065652,85.8830765357632,75,65,69.0419893581693,82.0658986764953,72.9435832396821,91.1882141133085
93.2687248946517,43.2677194285648,78.1317126089833,100,25,65,81,67,95
73.7480547522426,57.7728379658507,75.0765876963723,40,25,60.657131210301,60.9944687861384,52.1970929660343,69.7918446062425
92.6141192901146,73.5129708405061,69.2997161146223,75,65,70.9607628702834,88.4991595548598,83.0546973720767,93.9436217376429
83.6543998525352,84.546184002657,78.4023768678071,70,65,74.5240011032276,86.0552517243731,79.2108169989725,92.8996864497736
71.6008464522154,70.3892992474309,84.5740802383177,100,75,76.3699018438083,89,83,95
52.6149542162171,59.3561913355065,82.177767269695,100,20,51.1443895780181,89,83,95
61.070392398925,73.3631559872279,78.6607499228422,100,55,64.232364843627,89,83,95
77.3870948690766,75.8959229208478,64.7642946138218,95,75,71.4095052527902,89,83,95
80.5033483352964,36.2020638194158,77.5537932364774,80,30,63.1782450953924,75.8904528234951,68.7809056469902,83
67.4821188998859,52.5694748172567,87.806905690571,90,45,64.945684921982,83.709696923938,81.1593861836537,86.2600076642223
55.4497676346685,92.5336889244467,84.4331950233373,100,95,72.7398127329945,95,95,95
89.0780700504117,55.6729900903419,77.0873162793665,85,25,64.4775268429677,81.2262168397372,74.9857702740546,87.4666634054199
87.2715293450051,73.1154638659744,84.3127196321807,100,55,71.7176414268194,89,83,95
76.9356610291724,68.5222079869853,88.1680766532196,20,45,66.4477972344482,55.5123036202674,50,61.0246072405348
56.3393156695148,44.1416826175174,83.4921547456201,95,30,56.3851947352896,75,67,83
62.1705619309408,47.6532968618207,69.2111943170432,60,50,62.1351365436968,68.1979938272836,58.9061012973265,77.4898863572406
42.875068504973,58.8589752906029,86.1982787486228,100,45,58.1386447606008,83,83,83
94.7618029203668,28.6202964106807,73.9336535426238,80,55,69.6667667320699,75.8996074171115,68.7992148342231,83
49.7687555984198,32.8687991343206,72.9774582839681,35,35,52.3519526585286,44.7479020713424,28.1045083212934,61.3912958213914
78.5243699411389,87.4947867681786,80.8013098817203,90,10,62.5689881572176,91.729963536975,88.4599270739499,95
70.5207176762717,47.6520387723684,89.048280786933,100,50,66.950454016481,81,67,95
77.2337759236612,66.9208926582528,83.5221661995776,100,35,63.8719713856754,89,83,95
81.9744651694033,47.9827529635199,83.8610778444908,100,50,68.2089408625669,81,67,95
94.4134801437789,75.8741480934707,73.1080909227492,85,45,66.6532919050097,88.732388135885,83.5025608828739,93.9622153888962
68.1072263839397,42.6212606927,79.7050706054606,100,75,73.6423796930994,89,83,95
62.3280113131553,62.0439101626715,80.4194678049637,50,75,70.9173549131864,71.5180276096917,63.0741681323803,79.9618870870031
62.7381311762065,84.7900169941389,84.4648967256299,100,30,59.6446376133766,89,83,95
88.5955447060835,85.1697524726206,85.8522186045912,60,85,83.6583894077265,79.5915356472527,73.502133099772,85.6809381947334
97.3112097073383,46.0618504950915,71.6140044784876,85,35,65,79.9474320570173,75.2064029024023,84.6884612116322
78.2249825006985,82.2849061255479,78.8892286378857,40,50,67.4093622383824,67.3557168009896,57.4884536822761,77.222979919703
80.3797637254987,60.4742592220043,79.2829101077158,95,20,62.7241437703681,89,83,95
82.5680921795463,63.6865507134602,76.2123557160621,95,50,67.4027630074899,89,83,95
58.7669702236709,38.9556071064966,80.2743909082097,100,40,59.4611755062077,75,67,83
100,55.1925045549117,88.4809055673804,75,75,83.8813518056167,84.0470253148201,75.2291778027308,92.8648728269095
71.6508837085732,88.0681431945741,84.8094310300322,100,75,76.4488212469305,89,83,95
67.6959253968388,64.6391475744917,85.2620845311619,95,25,61.663965825378,89,83,95
75.7989581427905,59.6866832785916,77.0416845747247,60,55,67.9749488861961,76.2808539640634,68.6795373513363,83.8821705767905
57.5110924887212,67.6271770263125,92.9684579234949,95,65,66.7734167074049,89,83,95
46.0255100783953,71.5517643478102,66.5465755428096,40,30,47.4750105084691,61.4006038463369,52.9113562485948,69.8898514440789
81.9299725151406,50.6660161265228,75.4944346233601,90,45,65.7131539825191,83.6036891665273,80.9999172394792,86.2074610935755
65.7708322667619,68.723163050263,82.017681427332,70,45,63.7506175355189,81.3050758682833,73.3963657899669,89.2137859465998
81.447211883251,45.0517012380262,79.1345385693023,60,45,66.0805328793991,68.7261785715424,60.8024041207427,76.6499530223421
69.951628411904,91.4759943010522,76.5969948936169,90,45,64.3873090408276,93.1321479026962,91.2642958053924,95
67.4540269481259,74.3426647306894,81.2017307648053,80,35,61.6517543621273,84.8197224750074,75.889727311995,93.7497176380197
65.948728708559,71.8514354214529,79.77699611915,65,45,63.5285860383913,79.7820835634226,72.0224386997373,87.5417284271079
63.7876059278795,54.9480079534362,76.8485403899578,70,55,64.8464796596775,75.5837386380919,68.6595337529206,82.5079435232633
87.8962820758058,60.3831526679163,81.117771460363,75,40,65.0515526229546,80.282760947333,71.6614755808268,88.9040463138393
64.4149008044435,54.0633538365863,96.4842208499356,70,65,70.0935043147565,76.10070812397,68.2307586837753,83.9706575641646
80.6235641487338,53.3874552504478,84.9391258477205,75,55,70.3351346296137,78.7430385106492,68.903704829422,88.5823721918764
74.0221742387863,99.5157681016165,82.5927061262784,100,0,61.8595747991283,89,83,95
89.0289363602151,34.1087661868329,81.0446103787593,95,30,64.6437505680412,75,67,83
86.1940570835989,52.9531897318634,77.8922935862877,95,65,75.0341920774208,89,83,95
85.5236658719966,79.6763521467723,67.2943449494019,60,50,65.8318649468288,77.6705521893564,69.6247893398385,85.7163150388744
65.2495511710201,60.3806421374198,82.8049450881963,100,60,66.6058986037727,89,83,95
52.3461366300302,77.5395180151727,68.178110856848,30,35,51.4375389237642,58.08747402245,50.0393206131153,66.1356274317847
68.4463459574046,49.1795375957407,81.3113323195987,50,65,69.6032189146369,68.5276782028878,58.7910150072819,78.2643413984938
81.5170235968996,63.8444646815447,76.9612107283361,45,55,68.9068441577246,67.3668239682129,59.2958477453212,75.4378001911045
44.0790183188872,54.4160462274713,75.6678829567689,40,50,57.1146143024906,59.3692488418945,51.4255257530068,67.3129719307822
74.6885358794319,34.3161805190934,78.5558823128284,100,50,66.8765577851786,75,67,83
77.6175902754178,91.7538190151204,76.5270487928176,100,30,62.5734338299325,89,83,95
66.2409346563356,46.6277019224354,75.2961669256356,90,60,66.1969405329318,82.7016851081846,80.5836320178038,84.8197381985654
87.1490593857434,66.5796903979012,85.7903663742118,70,60,75.4448820395089,83.3672084154689,74.8166627809358,91.917754050002
59.9738015124335,57.5910638397297,64.4497701110004,20,45,57.4562241035412,52.1541159041804,50,54.3082318083607
58.6853110538208,60.5702321940678,71.4607884845623,65,75,67.319542471895,78.3297257009927,71.0543742695244,85.605077132461
84.4998893600099,82.169708769613,87.3775353511661,35,30,64.5597933791125,64.4293503572551,54.5239812903174,74.3347194241928
74.7392161301408,26.9542417702844,82.3451996400181,100,20,62.3662755631473,75,67,83
84.7055168250352,75.6438438380638,77.3115682426502,100,95,82.9520037811979,89,83,95
72.1298380962388,80.4691323851615,75.7825720796223,100,65,70.1326546364956,89,83,95
69.7675038287036,70.8403350932371,85.1972658250855,65,50,66.4415483151948,80.2845022255439,72.7135425963973,87.8554618546905
81.5840498813299,88.662590852722,77.7316821404179,90,75,77.7901771036756,93.0926024798703,91.1852049597406,95
73.0438118829227,24.9662415534867,77.3753764152022,60,40,63.5665975040023,63.5183830205327,55.6406695016743,71.3960965393911
77.0888067978293,58.1006044161548,75.3242568629236,95,50,66.7901019967153,89,83,95
69.9194883919453,48.1013286203397,76.1216370024561,70,70,71.6069294139175,74.6606788123434,67.0918656145505,82.2294920101364
48.3173852123126,79.1130193171608,76.265099958001,100,45,57.004330384965,89,83,95
100,100,84.0287116554582,85,40,65.463455799379,89,83,95
51.7438206893909,56.4043209357955,78.7570270637207,100,10,49.6573221125016,75,67,83
100,77.156905643728,83.7249996270603,60,50,70.0412464938559,78.0618711480879,69.1486148988176,86.9751273973583
72.4467663207534,53.1804602986217,68.4080518898585,40,35,59.9936118094109,60.5936501399847,51.8968586594553,69.2904416205142
68.1474269842355,68.2913824687307,72.0507869036969,30,40,61.4901162206078,57.6491464031008,50,65.2982928062017
78.6379923317365,63.2526679457253,82.6708831608341,80,30,63.5777919327198,81.8146219822505,73.6598466291104,89.9693973353905
97.9821298848992,100,81.0571739667406,45,70,80.2242453157998,75,67,83
87.4819085389585,77.9303875662044,74.0351034484338,80,30,64.038605190189,88.4327758856602,82.143653939328,94.7218978319925
93.8912904777602,59.2086192956791,82.7919850628769,95,85,83.9037662983922,89,83,95
84.3902356285638,58.2463922265751,84.8662165392205,85,50,68.5384554255855,82.9869035390826,75.7066686552853,90.26713842288
85.3347171704962,37.622972719013,88.0072356825701,100,30,64.6689754860057,75,67,83
100,49.6057193813643,75.6170123153332,60,65,75.241020435677,74.7792668828707,67.3959849131609,82.1625488525805
55.9992368321105,57.7735890954628,76.8684979050034,65,30,54.4207092021851,73.0987402316731,65.1580021244199,81.0394783389263
74.4267354369055,91.4552690478773,85.1716827381932,75,30,63.5632290279006,88.3712208606322,84.2258185337164,92.516623187548
59.0852502532995,68.9614986057691,76.0998125687146,100,20,52.5301559779072,89,83,95
67.1609763332967,68.0170295116788,86.7012190713044,100,25,61.9214067499697,89,83,95
85.4561595582817,48.6924502551078,83.6971063706954,95,65,77.0150379566917,89,83,95
100,84.7982281313039,80.1252754796714,100,45,67.4291714716554,89,83,95
59.297663439475,79.3555837189234,69.95977526309,75,65,64.7711991302454,86.5145427447065,79.1275594059328,93.9015260834802
78.0470042568199,28.0877461522569,74.2732654538358,10,45,65.2586007987377,45.6377882152144,41.2755764304288,50
